task_name,instance_num,job_name,task_type,status,start_time,end_time,plan_cpu,plan_mem
R34_33,1.0,j_846634,1,Terminated,280765,280847,50.0,0.2
R35_34,1.0,j_846634,1,Terminated,280765,280851,50.0,0.2
J9_1_8_26_44,7.0,j_846634,1,Terminated,280765,280894,50.0,0.39
R48_9,1.0,j_846634,1,Terminated,280765,280942,50.0,0.3
R45_9,1.0,j_846634,1,Terminated,280765,280943,50.0,0.3
R46_45,1.0,j_846634,1,Terminated,280765,280949,50.0,0.2
R49_48,1.0,j_846634,1,Terminated,280765,280947,50.0,0.2
R51_9,1.0,j_846634,1,Terminated,280765,280902,50.0,0.2
R52_51,1.0,j_846634,1,Terminated,280765,280912,50.0,0.2
R27_9,1.0,j_846634,1,Terminated,280765,280942,50.0,0.3
R10_9,1.0,j_846634,1,Terminated,280765,280959,50.0,0.39
R11_10,1.0,j_846634,1,Terminated,280765,280965,50.0,0.2
R12_11,1.0,j_846634,1,Terminated,280765,280970,50.0,0.2
R28_27,1.0,j_846634,1,Terminated,280765,280949,50.0,0.2
R29_28,1.0,j_846634,1,Terminated,280765,280956,50.0,0.2
J21_1_20,3.0,j_846634,1,Terminated,280765,280830,50.0,0.3
R22_21,1.0,j_846634,1,Terminated,280765,280840,50.0,0.3
R23_22,1.0,j_846634,1,Terminated,280765,280847,50.0,0.2
R24_23,1.0,j_846634,1,Terminated,280765,280852,50.0,0.2
R14_13,1.0,j_846634,1,Terminated,280765,280831,50.0,0.2
J15_1_14,3.0,j_846634,1,Terminated,280765,280860,50.0,0.3
R16_15,1.0,j_846634,1,Terminated,280765,280874,50.0,0.3
R17_16,1.0,j_846634,1,Terminated,280765,280881,50.0,0.2
R18_17,1.0,j_846634,1,Terminated,280765,280895,50.0,0.2
R50_49,1.0,j_846634,1,Terminated,280765,280955,50.0,0.2
R4_3,1.0,j_846634,1,Terminated,280765,280876,50.0,0.2
R5_4,1.0,j_846634,1,Terminated,280766,280895,50.0,0.2
R53_52,1.0,j_846634,1,Terminated,280765,280922,50.0,0.2
M58,371.0,j_846634,1,Terminated,280765,280774,50.0,0.2
J59_1_58,5.0,j_846634,1,Terminated,280765,280833,50.0,0.39
R60_59,1.0,j_846634,1,Terminated,280766,280840,50.0,0.2
R61_60,1.0,j_846634,1,Terminated,280766,280849,50.0,0.2
R62_61,1.0,j_846634,1,Terminated,280766,280854,50.0,0.2
R63_62,1.0,j_846634,1,Terminated,280766,280860,50.0,0.2
R47_46,1.0,j_846634,1,Terminated,280765,280956,50.0,0.2
R56_55,1.0,j_846634,1,Terminated,280765,280842,50.0,0.2
R57_56,1.0,j_846634,1,Terminated,280765,280847,50.0,0.2
M5,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
M13,1.0,j_851705,1,Terminated,401841,401849,100.0,0.49
M46,16.0,j_851705,1,Terminated,401841,401958,100.0,0.49
R47_46,1.0,j_851705,1,Terminated,401959,401962,100.0,0.49
M15,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
R45_46,1.0,j_851705,1,Terminated,401959,401962,100.0,0.49
M37,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
M81,1.0,j_851705,1,Terminated,401842,401845,100.0,0.3
M65,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
M67,1.0,j_851705,1,Terminated,401842,401846,100.0,0.3
M21,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
M59,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
M73,1.0,j_851705,1,Terminated,401842,401846,100.0,0.3
M71,1.0,j_851705,1,Terminated,401842,401846,100.0,0.3
R72_71,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
M41,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R42_41,1.0,j_851705,1,Terminated,401848,401853,100.0,0.49
R40_41,1.0,j_851705,1,Terminated,401848,401853,100.0,0.49
R39_71,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
M11,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
R6_71,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
M69,1.0,j_851705,1,Terminated,401842,401846,100.0,0.3
R57_59,1.0,j_851705,1,Terminated,401845,401850,100.0,0.49
M63,1.0,j_851705,1,Terminated,401842,401846,100.0,0.3
M83,1.0,j_851705,1,Terminated,401842,401845,100.0,0.3
R82_83,1.0,j_851705,1,Terminated,401845,401852,100.0,0.49
M49,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R48_49,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
R50_49,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
R12_13,1.0,j_851705,1,Terminated,401849,401854,100.0,0.49
R64_63,1.0,j_851705,1,Terminated,401846,401852,100.0,0.49
R84_83,1.0,j_851705,1,Terminated,401845,401849,100.0,0.49
R20_21,1.0,j_851705,1,Terminated,401848,401854,100.0,0.49
R66_67,1.0,j_851705,1,Terminated,401846,401850,100.0,0.49
M25,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R24_25,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
M55,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
M79,1.0,j_851705,1,Terminated,401842,401845,100.0,0.3
M53,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R54_53,1.0,j_851705,1,Terminated,401848,401854,100.0,0.49
M51,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
M35,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
R34_35,1.0,j_851705,1,Terminated,401846,401852,100.0,0.49
R52_53,1.0,j_851705,1,Terminated,401848,401853,100.0,0.49
R38_71,1.0,j_851705,1,Terminated,401847,401851,100.0,0.49
M43,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
M27,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
R58_59,1.0,j_851705,1,Terminated,401845,401850,100.0,0.49
R60_57_58_59,1.0,j_851705,1,Terminated,401851,401855,100.0,0.39
R62_63,1.0,j_851705,1,Terminated,401846,401851,100.0,0.49
M61,1.0,j_851705,1,Terminated,401841,401845,100.0,0.3
R7_71,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
M3,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R2_3,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
R14_13,1.0,j_851705,1,Terminated,401849,401854,100.0,0.49
R78_79,1.0,j_851705,1,Terminated,401845,401851,100.0,0.49
R1_3,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
M31,1.0,j_851705,1,Terminated,401841,401847,100.0,0.49
R29_31,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
R30_31,1.0,j_851705,1,Terminated,401847,401852,100.0,0.49
R32_29_30_31,1.0,j_851705,1,Terminated,401853,401858,100.0,0.39
R80_79,1.0,j_851705,1,Terminated,401845,401850,100.0,0.49
M33,1.0,j_851705,1,Terminated,401841,401846,100.0,0.3
R44_46,1.0,j_851705,1,Terminated,401959,401965,100.0,0.49
M23,1.0,j_851705,1,Terminated,401841,401847,100.0,0.3
R36_35,1.0,j_851705,1,Terminated,401846,401852,100.0,0.49
J56_32_33_34_36_37_38_39_40_42_43_44_45_47_48_50_5,69.0,j_851705,1,Terminated,401969,401983,100.0,0.79
R68_67,1.0,j_851705,1,Terminated,401846,401851,100.0,0.49
R4_1_2_3,1.0,j_851705,1,Terminated,401853,401857,100.0,0.39
M9,1.0,j_851705,1,Terminated,401842,401845,100.0,0.3
R8_9,1.0,j_851705,1,Terminated,401845,401850,100.0,0.49
R10_9,1.0,j_851705,1,Terminated,401845,401850,100.0,0.49
M18,32.0,j_851705,1,Terminated,401841,401911,100.0,0.49
R19_18,1.0,j_851705,1,Terminated,401911,402228,100.0,0.49
R17_18,1.0,j_851705,1,Terminated,401911,402227,100.0,0.49
R16_18,1.0,j_851705,1,Terminated,401911,402227,100.0,0.49
M85,1.0,j_851705,1,Terminated,401842,401845,100.0,0.3
R22_21,1.0,j_851705,1,Terminated,401848,401855,100.0,0.49
J28_4_5_6_7_8_10_11_12_14_15_16_17_19_20_22_23_24_,117.0,j_851705,1,Terminated,402231,402255,100.0,0.79
R26_25,1.0,j_851705,1,Terminated,401847,401853,100.0,0.49
M76,18.0,j_851705,1,Terminated,401842,401863,100.0,0.3
R77_76,1.0,j_851705,1,Terminated,401864,401869,100.0,0.49
R74_76,1.0,j_851705,1,Terminated,401864,401870,100.0,0.49
R75_76,1.0,j_851705,1,Terminated,401864,401868,100.0,0.49
R70_71,1.0,j_851705,1,Terminated,401847,401851,100.0,0.49
J86_60_61_62_64_65_66_68_69_70_72_73_74_75_77_78_8,75.0,j_851705,1,Terminated,401873,401888,100.0,0.59
R87_28_56_86,1.0,j_851705,1,Terminated,402256,402280,100.0,0.39
M15,1.0,j_853149,1,Terminated,406314,406318,100.0,0.49
M9,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
R14_15,1.0,j_853149,1,Terminated,406314,406318,100.0,0.49
M17,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
M27,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R23_27,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
M52,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
R51_52,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
R53_52,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
M46,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
R38_46,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
R42_46,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
R16_15,1.0,j_853149,1,Terminated,406314,406318,100.0,0.49
R2_9,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
M31,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R30_31,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R32_31,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
M54,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
R55_51_53_54,3.0,j_853149,1,Terminated,406314,406315,100.0,0.49
M10,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R7_10,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R56_55,1.0,j_853149,1,Terminated,406314,406315,100.0,0.39
R3_10,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
M47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.3
R5_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
R1_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
J4_1_2_3,3.0,j_853149,1,Terminated,406314,406317,100.0,0.59
R25_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
J11_9_10_47,3.0,j_853149,1,Terminated,406314,406317,100.0,0.59
R22_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
R43_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
R39_47,1.0,j_853149,1,Terminated,406314,406316,100.0,0.49
R18_14_16_17,3.0,j_853149,1,Terminated,406314,406318,100.0,0.49
R19_18,1.0,j_853149,1,Terminated,406314,406318,100.0,0.39
M33,1.0,j_853149,1,Terminated,406314,406314,100.0,0.3
R34_30_32_33,3.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R35_34,1.0,j_853149,1,Terminated,406314,406317,100.0,0.39
R26_27,1.0,j_853149,1,Terminated,406314,406317,100.0,0.49
M45,1.0,j_853149,1,Terminated,406314,406315,100.0,0.3
R21_45,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
J48_27_45_46_47,5.0,j_853149,1,Terminated,406314,406317,100.0,0.59
R41_45,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
J24_21_22_23,3.0,j_853149,1,Terminated,406314,406317,100.0,0.59
J44_25_26_41_42_43,5.0,j_853149,1,Terminated,406314,406317,100.0,0.59
R28_24_44_48,13.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R29_28,1.0,j_853149,1,Terminated,406314,406317,100.0,0.39
M36_29_35,3.0,j_853149,1,Terminated,406314,406319,100.0,0.49
R37_45,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
J40_37_38_39,3.0,j_853149,1,Terminated,406314,406316,100.0,0.59
R6_9,1.0,j_853149,1,Terminated,406314,406315,100.0,0.49
J8_5_6_7,3.0,j_853149,1,Terminated,406314,406317,100.0,0.59
R12_4_8_11,9.0,j_853149,1,Terminated,406314,406317,100.0,0.49
R13_12,1.0,j_853149,1,Terminated,406314,406317,100.0,0.39
M20_13_19,3.0,j_853149,1,Terminated,406314,406320,100.0,0.49
R49_40_44_48,13.0,j_853149,1,Terminated,406314,406316,100.0,0.49
R50_49,1.0,j_853149,1,Terminated,406314,406317,100.0,0.39
M57_50_56,3.0,j_853149,1,Terminated,406314,406317,100.0,0.3
R58_20_36_57,9.0,j_853149,1,Terminated,406314,406320,100.0,0.39
M31,128.0,j_856576,1,Terminated,274803,274831,50.0,0.39
M12,1.0,j_856576,1,Terminated,274803,274849,50.0,0.39
M1,1.0,j_856576,1,Terminated,274803,274807,50.0,0.2
M36,1.0,j_856576,1,Terminated,274803,274813,50.0,0.3
R2_1,1.0,j_856576,1,Terminated,274803,274810,50.0,0.2
R3_2,1.0,j_856576,1,Terminated,274803,274813,50.0,0.2
M8,1.0,j_856576,1,Terminated,274803,274807,50.0,0.2
M59,3.0,j_856576,1,Terminated,274803,274810,50.0,0.39
M4,1.0,j_856576,1,Terminated,274803,274807,50.0,0.2
R5_4,1.0,j_856576,1,Terminated,274803,274810,50.0,0.2
M60,6.0,j_856576,1,Terminated,274803,274812,50.0,0.39
J61_59_60,1.0,j_856576,1,Terminated,274803,274816,50.0,0.2
J45_59_60,1.0,j_856576,1,Terminated,274803,274816,50.0,0.2
M54,1.0,j_856576,1,Terminated,274803,274811,50.0,0.3
R10_54,1.0,j_856576,1,Terminated,274803,274815,50.0,0.2
M50,41.0,j_856576,1,Terminated,274803,274819,50.0,0.39
M37,1.0,j_856576,1,Terminated,274803,274818,50.0,0.3
M11,1.0,j_856576,1,Terminated,274803,274817,50.0,0.3
J13_10_11_12,1.0,j_856576,1,Terminated,274803,274879,50.0,0.39
R55_54,1.0,j_856576,1,Terminated,274803,274814,50.0,0.2
R6_5,1.0,j_856576,1,Terminated,274803,274813,50.0,0.2
M7,1.0,j_856576,1,Terminated,274803,274813,50.0,0.2
R9_8,1.0,j_856576,1,Terminated,274803,274810,50.0,0.2
M62,5.0,j_856576,1,Terminated,274803,274900,50.0,0.59
J46_45_62,1.0,j_856576,1,Terminated,274803,274945,50.0,0.2
J32_31_62,27.0,j_856576,1,Terminated,274803,274996,50.0,0.59
J51_50_62,1.0,j_856576,1,Terminated,274803,274922,50.0,0.2
M56_55,1.0,j_856576,1,Terminated,274803,274829,50.0,0.3
R57_56,1.0,j_856576,1,Terminated,274803,274833,50.0,0.2
M58,2.0,j_856576,1,Terminated,274803,274832,50.0,0.3
J47_46_58,1.0,j_856576,1,Terminated,274803,274970,50.0,0.2
R48_47,1.0,j_856576,1,Terminated,274803,274974,50.0,0.2
J52_51_58,1.0,j_856576,1,Terminated,274803,274934,50.0,0.2
R53_52,1.0,j_856576,1,Terminated,274803,274938,50.0,0.2
R49_48,1.0,j_856576,1,Terminated,274803,274977,50.0,0.2
J28_32_58,1.0,j_856576,1,Terminated,274803,275028,50.0,0.3
R29_28,1.0,j_856576,1,Terminated,274803,275044,50.0,0.3
R30_29,1.0,j_856576,1,Terminated,274803,275049,50.0,0.2
J33_32_58,19.0,j_856576,1,Terminated,274803,275361,50.0,0.59
R34_33,15.0,j_856576,1,Terminated,274803,275433,50.0,0.39
R35_34,1.0,j_856576,1,Terminated,274803,275443,50.0,0.3
R20_33,13.0,j_856576,1,Terminated,274803,275392,50.0,0.39
R21_20,1.0,j_856576,1,Terminated,274803,275397,50.0,0.2
J43_54_56,1.0,j_856576,1,Terminated,274803,274844,50.0,0.3
R44_43,1.0,j_856576,1,Terminated,274803,275230,50.0,0.2
J63_61_62,1.0,j_856576,1,Terminated,274803,274906,50.0,0.2
J64_58_63,1.0,j_856576,1,Terminated,274803,274910,50.0,0.2
R65_64,1.0,j_856576,1,Terminated,274803,274914,50.0,0.2
R66_53_57_65,1.0,j_856576,1,Terminated,274803,274944,50.0,0.2
J67_44_49_66,1.0,j_856576,1,Terminated,274803,275239,50.0,0.2
M22,19.0,j_856576,1,Terminated,274803,274818,50.0,0.39
J23_22_50,15.0,j_856576,1,Terminated,274803,274902,50.0,0.39
J24_13_23_62,13.0,j_856576,1,Terminated,274803,274956,50.0,0.59
M16,3.0,j_856576,1,Terminated,274803,274811,50.0,0.39
J25_16_24_58,11.0,j_856576,1,Terminated,274803,275388,50.0,0.59
J17_25_62,1.0,j_856576,1,Terminated,274803,275430,50.0,0.3
R14_25,1.0,j_856576,1,Terminated,274803,275392,50.0,0.2
R18_17,1.0,j_856576,1,Terminated,274803,275434,50.0,0.2
R26_25,11.0,j_856576,1,Terminated,274803,275410,50.0,0.39
R15_14,1.0,j_856576,1,Terminated,274803,275397,50.0,0.2
R19_18,1.0,j_856576,1,Terminated,274803,275629,50.0,0.2
R27_26,1.0,j_856576,1,Terminated,274803,275417,50.0,0.2
J38_36_37,1.0,j_856576,1,Terminated,274803,274839,50.0,0.3
J39_38_62,1.0,j_856576,1,Terminated,274803,274942,50.0,0.39
J40_39_58,1.0,j_856576,1,Terminated,274803,274959,50.0,0.3
R41_40,1.0,j_856576,1,Terminated,274803,274969,50.0,0.2
R42_41,1.0,j_856576,1,Terminated,274803,274974,50.0,0.2
J68_9_15_19_21_27_30_35_42_67,1.0,j_856576,1,Terminated,274803,275643,50.0,0.2
J69_62_68,3.0,j_856576,1,Terminated,274803,275658,50.0,0.3
J70_3_6_7_69,1.0,j_856576,1,Terminated,274803,275667,50.0,0.2
M9,1.0,j_859206,1,Terminated,523059,523067,50.0,0.3
R1_9,1.0,j_859206,1,Terminated,523060,523070,50.0,0.2
M20,1.0,j_859206,1,Terminated,523059,523065,50.0,0.2
R21_20,1.0,j_859206,1,Terminated,523060,523068,50.0,0.2
R17_20,1.0,j_859206,1,Terminated,523060,523068,50.0,0.2
R14_20,1.0,j_859206,1,Terminated,523060,523068,50.0,0.2
R38_20,1.0,j_859206,1,Terminated,523060,523068,50.0,0.2
R30_9,1.0,j_859206,1,Terminated,523060,523070,50.0,0.2
R31_30,1.0,j_859206,1,Terminated,523060,523073,50.0,0.2
R10_9,1.0,j_859206,1,Terminated,523059,523070,50.0,0.2
R11_10,1.0,j_859206,1,Terminated,523060,523073,50.0,0.2
R5_9,1.0,j_859206,1,Terminated,523060,523070,50.0,0.2
R6_5,1.0,j_859206,1,Terminated,523060,523073,50.0,0.2
R2_1,1.0,j_859206,1,Terminated,523060,523073,50.0,0.2
M24_2_6_11_14_17_21_31_38,9.0,j_859206,1,Terminated,523059,523088,50.0,0.2
R73_24,1.0,j_859206,1,Terminated,523060,523092,50.0,0.2
R15_24,1.0,j_859206,1,Terminated,523060,523092,50.0,0.2
R58_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R71_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R25_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R26_25,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R43_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R41_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R74_73,1.0,j_859206,1,Terminated,523060,523095,50.0,0.2
R56_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R57_56,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R52_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R34_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R50_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R63_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R72_71,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R48_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R49_48,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R42_41,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R16_15,1.0,j_859206,1,Terminated,523060,523095,50.0,0.2
R22_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R23_22,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R46_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R47_46,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R32_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R33_32,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R36_24,1.0,j_859206,1,Terminated,523060,523093,50.0,0.2
R37_36,1.0,j_859206,1,Terminated,523060,523096,50.0,0.2
R53_52,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R39_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R40_39,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R7_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R8_7,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R67_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R68_67,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R54_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R55_54,1.0,j_859206,1,Terminated,523060,523095,50.0,0.2
R51_50,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R28_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R64_63,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R44_43,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R61_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R62_61,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R18_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R19_18,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R69_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R70_69,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R12_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R13_12,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R3_24,1.0,j_859206,1,Terminated,523060,523091,50.0,0.2
R4_3,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
J27_4_8_13_16_19_23_26,1.0,j_859206,1,Terminated,523059,523099,50.0,0.2
R59_58,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
J60_47_49_51_53_55_57_59,1.0,j_859206,1,Terminated,523059,523099,50.0,0.2
R35_34,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
R65_24,1.0,j_859206,1,Terminated,523060,523092,50.0,0.2
R66_65,1.0,j_859206,1,Terminated,523060,523095,50.0,0.2
J75_62_64_66_68_70_72_74,1.0,j_859206,1,Terminated,523059,523100,50.0,0.2
R29_28,1.0,j_859206,1,Terminated,523060,523094,50.0,0.2
J45_29_33_35_37_40_42_44,1.0,j_859206,1,Terminated,523059,523100,50.0,0.2
M41,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M31,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M71,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M23,1.0,j_860246,1,Terminated,521475,521483,50.0,0.2
M11,1.0,j_860246,1,Terminated,521474,521479,50.0,0.2
M46,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M40,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M1,1.0,j_860246,1,Terminated,521474,521480,50.0,0.2
M20,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M34,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M73,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M72,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M32,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M19,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M62,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M38,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M49,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M2,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M75,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M9,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M18,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M52,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M55,1.0,j_860246,1,Terminated,521475,521481,50.0,0.2
M28,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M60,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M50,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M26,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M13,1.0,j_860246,1,Terminated,521474,521480,50.0,0.2
M7,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M30,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M35,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M14,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M25,1.0,j_860246,1,Terminated,521475,521481,50.0,0.2
M70,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M4,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M67,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M53,1.0,j_860246,1,Terminated,521475,521482,50.0,0.2
M63,1.0,j_860246,1,Terminated,521475,521489,50.0,0.3
M61,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M21,1.0,j_860246,1,Terminated,521475,521481,50.0,0.2
M27,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M44,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M65,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M51,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M74,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M59,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M5,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M45,1.0,j_860246,1,Terminated,521475,521481,50.0,0.2
M8,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M22,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M54,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M48,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M17,1.0,j_860246,1,Terminated,521475,521482,50.0,0.2
M33,1.0,j_860246,1,Terminated,521475,521487,50.0,0.3
M68,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M43,1.0,j_860246,1,Terminated,521475,521488,50.0,0.3
M6,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M66,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M47,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M29,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M69,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M58,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M36,1.0,j_860246,1,Terminated,521475,521480,50.0,0.2
M16,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M56,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M42,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
M64,1.0,j_860246,1,Terminated,521475,521491,50.0,0.3
M15,1.0,j_860246,1,Terminated,521474,521480,50.0,0.2
M10,1.0,j_860246,1,Terminated,521474,521481,50.0,0.2
M37,1.0,j_860246,1,Terminated,521475,521479,50.0,0.2
